c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,min_num_losses
2.68063,4.37045,1.57762,0,0,0,0.429785,0.566768,0.362102,0,1.43549,3.18045,1.32941,254.376,362.066,7,15.5098,2.58496,2,2,1,191,0,1.03804,529,834.756,301.325,0,0,72,0,0,118,112,0,0,0.391304,0,0,0.617801,0.608696,0,0,0,0,0,0,-nan,0,1,0.359375,0.0052356,-0.525253,2,0.754098,2,-0.432832,0,0,3,0,0,0,0,0,0,0,0,2.78261,2.65217,1.15761,1.21965,0.568122,0.505185,166,1.08847,1.14948,0.926291,144,217.373,232.977,21,10,4,0,2,0.190476,12,28,184,0.217391,0.963351,512,488,"213
",6,2,1,0.03,1
2.67725,4.33464,1.56596,0,0,0,0.420303,0.555595,0.360874,0,1.46283,3.16931,1.30569,251.891,356.64,7,12.9248,2.58496,2,2,1,189,0,1.03846,523,819.246,295.966,0,0,72,0,0,116,110,0,0,0.395604,0,0,0.613757,0.604396,0,0,0,0,0,0,-nan,0,1,0.359684,0.00529101,-0.521702,2,0.764706,2,-0.417678,0,0,3,0,0,0,0,0,0,0,0,2.78022,2.61538,1.14835,1.22736,0.563339,0.506176,165,1.05583,1.12443,0.894528,144,214.204,227.807,21,10,4,0,2,0.190476,11,29,182,0.21978,0.962963,506,476,"209
",6,2,1,0.03,1
2.58639,4.25809,1.60394,0,0,0,0.449648,0.583954,0.372282,0,1.33007,3.14863,1.32704,243.847,354.858,7,15.5098,2.58496,2,2,1,191,0,1.03804,529,813.296,306.353,0,0,72,0,0,118,112,0,0,0.391304,0,0,0.617801,0.608696,0,0,0,0,0,0,-nan,0,1,0.37247,0.0052356,-0.541115,3,1.12653,3,0.219626,0,0,3,0,0,0,0,0,0,0,0,2.68478,2.66304,1.16278,1.1597,0.576118,0.506236,166,1.03671,1.13831,0.88399,144,214.981,233.37,21,10,4,0,2,0.333333,11,29,184,0.217391,0.963351,494,490,"213.952
",6,2,1,0.03,2
2.58511,4.1993,1.58263,0,0,0,0.443968,0.576962,0.373136,0,1.38006,3.28681,1.38501,240.022,345.96,7,12.9248,2.58496,2,2,1,188,0,1.03867,520,789.468,297.534,0,0,72,0,0,115,109,0,0,0.39779,0,0,0.611702,0.60221,0,0,0,0,0,0,-nan,0,1,0.372428,0.00531915,-0.536882,4,1.52101,4,0.888746,0,0,3,0,0,0,0,0,0,0,0,2.68508,2.62983,1.15443,1.16892,0.586229,0.51652,164,1.0075,1.10576,0.859685,144,210.811,226.737,21,10,4,0,2,0.190476,10,30,181,0.220994,0.962766,486,476,"208.952
",6,2,1,0.03,3
2.68085,4.27293,1.54351,0,0,0,0.434302,0.567635,0.359086,0,1.37442,3.0823,1.35211,250.061,350.952,7,12.9248,2.60245,2,2,1,188,0,1.03867,520,803.31,290.179,0,0,72,0,0,115,109,0,0,0.39779,0,0,0.611702,0.60221,0,0,0,0,0,0,-nan,0,1,0.359127,0.00531915,-0.521602,2,0.763713,2,-0.382095,0,0,3,0,0,0,0,0,0,0,0,2.78453,2.61878,1.14917,1.22866,0.618399,0.539742,164,1.06001,1.07988,0.854539,144,213.204,225.749,21,16,6,0,2,0.190476,11,25,181,0.198895,0.962766,504,474,"208
",6,2,1,0.03,1
2.58947,4.23672,1.59417,0,0,0,0.453466,0.588506,0.373779,0,1.35093,3.29669,1.40177,242.507,351.386,7,15.5098,2.58496,2,2,1,190,0,1.03825,526,804.977,302.893,0,0,72,0,0,117,111,0,0,0.393443,0,0,0.615789,0.606557,0,0,0,0,0,0,-nan,0,1,0.371951,0.00526316,-0.540913,2,0.75,2,-0.423882,0,0,3,0,0,0,0,0,0,0,0,2.68852,2.66667,1.16367,1.16109,0.589787,0.515179,165,1.04076,1.13106,0.893181,144,213.981,231.907,21,10,4,0,2,0.190476,11,29,183,0.218579,0.963158,492,488,"212.952
",6,2,1,0.03,1
2.67708,4.39101,1.5864,0,0,0,0.426225,0.56316,0.361966,0,1.39308,3.05391,1.27847,255.716,365.296,7,15.5098,2.58496,2,2,1,192,0,1.03784,532,843.075,304.59,0,0,72,0,0,119,113,0,0,0.389189,0,0,0.619792,0.610811,0,0,0,0,0,0,-nan,0,1,0.359922,0.00520833,-0.525353,3,1.13265,3,0.239496,0,0,3,0,0,0,0,0,0,0,0,2.77838,2.64865,1.15676,1.21838,0.553885,0.496046,167,1.08427,1.14474,0.911738,144,218.373,234.44,21,10,4,0,2,0.190476,12,28,185,0.216216,0.963542,514,490,"214
",6,2,1,0.02,2
2.68063,4.37045,1.57762,0,0,0,0.429785,0.566768,0.362102,0,1.43549,3.18045,1.32941,254.376,362.066,7,15.5098,2.58496,2,2,1,191,0,1.03804,529,834.756,301.325,0,0,72,0,0,118,112,0,0,0.391304,0,0,0.617801,0.608696,0,0,0,0,0,0,-nan,0,1,0.359375,0.0052356,-0.525253,2,0.754098,2,-0.432832,0,0,3,0,0,0,0,0,0,0,0,2.78261,2.65217,1.15761,1.21965,0.568122,0.505185,166,1.08847,1.14948,0.926291,144,217.373,232.977,21,10,4,0,2,0.190476,12,28,184,0.217391,0.963351,512,488,"213
",6,2,1,0.03,1
2.58201,4.20548,1.58687,0,0,0,0.443627,0.575652,0.371514,0,1.30176,3.02895,1.41073,241.175,348.418,7,12.9248,2.58496,2,2,1,189,0,1.03846,523,794.835,299.918,0,0,72,0,0,116,110,0,0,0.395604,0,0,0.613757,0.604396,0,0,0,0,0,0,-nan,0,1,0.372951,0.00529101,-0.53709,3,1.14226,3,0.242907,0,0,3,0,0,0,0,0,0,0,0,2.68132,2.62637,1.15358,1.16749,0.585655,0.515573,165,1.0035,1.08763,0.806179,144,211.811,227.971,21,13,5,0,2,0.333333,10,31,182,0.225275,0.962963,488,478,"209.952
",6,2,1,0.03,2
2.68421,4.33414,1.56355,0,0,0,0.436687,0.573553,0.361872,0,1.45143,3.26163,1.37199,252.85,357.857,7,15.5098,2.67412,2,2,1,190,0,1.03825,526,823.487,297.074,0,0,72,0,0,117,111,0,0,0.393443,0,0,0.615789,0.606557,0,0,0,0,0,0,-nan,0,1,0.358824,0.00526316,-0.525156,2,0.753086,2,-0.41481,0,0,3,0,0,0,0,0,0,0,0,2.78689,2.65574,1.15847,1.22092,0.595244,0.522247,165,1.09269,1.15705,0.909418,144,216.373,231.285,21,13,5,0,2,0.190476,12,33,183,0.245902,0.963158,510,486,"212
",6,2,1,0.03,1
2.67725,4.33046,1.56429,0,0,0,0.420303,0.554812,0.35944,0,1.46283,3.20751,1.28005,251.891,356.459,7,12.6618,2.58496,2,2,1,189,0,1.03846,523,818.457,295.65,0,0,72,0,0,116,110,0,0,0.395604,0,0,0.613757,0.604396,0,0,0,0,0,0,-nan,0,1,0.359684,0.00529101,-0.521702,3,1.14947,3,0.266735,0,0,3,0,0,0,0,0,0,0,0,2.78022,2.60989,1.14652,1.22736,0.560384,0.505096,165,1.05583,1.15408,0.894528,144,214.204,227.544,21,10,4,0,2,0.190476,11,29,182,0.21978,0.962963,506,475,"208.667
",6,2,2,0.03,2
2.58201,4.2013,1.5852,0,0,0,0.443627,0.574818,0.370222,0,1.30176,3.06714,1.39746,241.175,348.238,7,12.6618,2.58496,2,2,1,189,0,1.03846,523,794.046,299.603,0,0,72,0,0,116,110,0,0,0.395604,0,0,0.613757,0.604396,0,0,0,0,0,0,-nan,0,1,0.372951,0.00529101,-0.53709,5,1.90776,5,1.55718,0,0,3,0,0,0,0,0,0,0,0,2.68132,2.62088,1.15175,1.16749,0.582949,0.514569,165,1.0035,1.1063,0.806179,144,211.811,227.708,21,13,5,0,2,0.333333,10,31,182,0.225275,0.962963,488,477,"209.619
",6,2,2,0.03,4
2.68617,4.31597,1.55629,0,0,0,0.429712,0.559938,0.361372,0,1.49781,2.85266,1.38822,250.774,353.466,7,12.9248,2.58496,2,2,1,188,0,1.03297,520,811.402,292.582,0,0,72,0,0,115,110,0,0,0.395604,0,0,0.611702,0.604396,0,0,0,0,0,0,-nan,0,1,0.360396,0.00531915,-0.519779,4,1.53263,4,0.926964,0,0,3,0,0,0,0,0,0,0,0,2.77473,2.60989,1.1511,1.23053,0.574598,0.509632,165,1.08059,1.11783,0.917367,144,213.204,227.082,21,10,4,0,2,0.190476,11,26,182,0.203297,0.968085,505,475,"209.5
",6,2,2,0.03,3
2.58824,4.1111,1.54768,0,0,0,0.458454,0.587495,0.368578,0,1.319,3.45052,1.36137,238.192,338.581,7,11.9248,2.77398,2,2,1,187,0,1.03889,517,768.777,289.417,0,0,72,0,0,114,108,0,0,0.4,0,0,0.609626,0.6,0,0,0,0,0,0,-nan,0,1,0.371901,0.00534759,-0.536677,2,0.765957,2,-0.367116,0,0,3,0,0,0,0,0,0,0,0,2.68889,2.61111,1.14788,1.17035,0.637517,0.551016,163,1.01154,1.05881,0.812809,144,209.811,223.093,21,16,6,0,2,0.190476,10,30,180,0.222222,0.962567,484,470,"206.619
",6,2,2,0.03,1
2.67368,4.35145,1.57324,0,0,0,0.416635,0.551304,0.359492,0,1.41962,3.07942,1.21847,253.231,359.689,7,12.6618,2.58496,2,2,1,190,0,1.03825,526,826.776,298.915,0,0,72,0,0,117,111,0,0,0.393443,0,0,0.615789,0.606557,0,0,0,0,0,0,-nan,0,1,0.360236,0.00526316,-0.521806,3,1.15094,3,0.276821,0,0,3,0,0,0,0,0,0,0,0,2.77596,2.60656,1.14572,1.22606,0.545275,0.495657,166,1.05169,1.14918,0.878639,144,215.204,229.007,21,10,4,0,2,0.190476,11,29,183,0.218579,0.963158,508,477,"209.667
",6,2,2,0.03,2
2.68085,4.27246,1.54156,0,0,0,0.427431,0.559016,0.354663,0,1.46465,3.26047,1.31968,250.365,351.186,7,11.3399,2.67412,2,2,1,188,0,1.03867,520,803.223,289.813,0,0,72,0,0,115,109,0,0,0.39779,0,0,0.611702,0.60221,0,0,0,0,0,0,-nan,0,1,0.359127,0.00531915,-0.521602,2,0.770213,2,-0.390057,0,0,3,0,0,0,0,0,0,0,0,2.78453,2.59669,1.1418,1.22866,0.589112,0.525046,164,1.06001,1.11423,0.85852,144,213.204,224.531,21,13,5,0,2,0.190476,11,34,181,0.248619,0.962766,504,470,"206.667
",6,2,2,0.03,1
2.67708,4.3869,1.58481,0,0,0,0.426225,0.562133,0.360676,0,1.39308,3.09454,1.25013,255.716,365.12,7,15.2467,2.58496,2,2,1,192,0,1.03784,532,842.285,304.283,0,0,72,0,0,119,113,0,0,0.389189,0,0,0.619792,0.610811,0,0,0,0,0,0,-nan,0,1,0.359922,0.00520833,-0.525353,4,1.51329,4,0.931523,0,0,3,0,0,0,0,0,0,0,0,2.77838,2.64324,1.15495,1.21838,0.551025,0.494974,167,1.08427,1.17486,0.911738,144,218.373,234.177,21,10,4,0,2,0.190476,12,28,185,0.216216,0.963542,514,489,"213.667
",6,2,2,0.03,3
2.67368,4.35145,1.57324,0,0,0,0.416635,0.551304,0.359492,0,1.41962,3.07942,1.21847,253.231,359.689,7,12.6618,2.58496,2,2,1,190,0,1.03825,526,826.776,298.915,0,0,72,0,0,117,111,0,0,0.393443,0,0,0.615789,0.606557,0,0,0,0,0,0,-nan,0,1,0.360236,0.00526316,-0.521806,2,0.767296,2,-0.426765,0,0,3,0,0,0,0,0,0,0,0,2.77596,2.60656,1.14572,1.22606,0.545275,0.495657,166,1.05169,1.14918,0.878639,144,215.204,229.007,21,10,4,0,2,0.190476,11,29,183,0.218579,0.963158,508,477,"209.667
",6,2,2,0.03,1
2.67708,4.36625,1.57677,0,0,0,0.426225,0.558395,0.357251,0,1.39308,3.06307,1.23482,255.716,364.084,7,13.9248,2.58496,2,2,1,192,0,1.03784,532,838.32,302.74,0,0,72,0,0,119,113,0,0,0.389189,0,0,0.619792,0.610811,0,0,0,0,0,0,-nan,0,1,0.359922,0.00520833,-0.525353,3,1.14198,3,0.257786,0,0,3,0,0,0,0,0,0,0,0,2.77838,2.62703,1.14955,1.21838,0.550749,0.497183,167,1.08427,1.12828,0.892077,144,218.373,232.855,21,10,4,0,2,0.190476,12,28,185,0.216216,0.963542,514,486,"212.667
",6,2,2,0.03,2
2.68085,4.30925,1.55524,0,0,0,0.423954,0.558523,0.359513,0,1.49652,2.84829,1.37112,250.551,353.202,7,12.6618,2.58496,2,2,1,188,0,1.03867,520,810.139,292.385,0,0,72,0,0,115,109,0,0,0.39779,0,0,0.611702,0.60221,0,0,0,0,0,0,-nan,0,1,0.359127,0.00531915,-0.521602,2,0.765328,2,-0.408,0,0,3,0,0,0,0,0,0,0,0,2.78453,2.61326,1.14733,1.22866,0.575177,0.514436,164,1.06001,1.12218,0.901722,144,213.204,226.082,21,10,4,0,2,0.190476,11,26,181,0.20442,0.962766,504,473,"207.667
",6,2,2,0.03,1
2.67016,4.33575,1.56751,0,0,0,0.412949,0.543999,0.352158,0,1.3541,2.48336,1.16264,254.571,361.073,7,10.3399,2.58496,2,2,1,191,0,1.03804,529,828.128,299.394,0,0,72,0,0,118,112,0,0,0.391304,0,0,0.617801,0.608696,0,0,0,0,0,0,-nan,0,1,0.360784,0.0052356,-0.521913,3,1.16702,3,0.319112,0,0,3,0,0,0,0,0,0,0,0,2.77174,2.57065,1.13406,1.22475,0.523387,0.487422,167,1.04758,1.05285,0.803308,144,216.204,228.148,21,7,3,0,2,0.333333,11,25,184,0.195652,0.963351,510,473,"208.667
",6,2,3,0.03,1
2.6828,4.2286,1.52672,0,0,0,0.432388,0.558586,0.354047,0,1.38069,3.14603,1.29472,247.739,345.119,7,11.9248,2.60245,2,2,1,186,0,1.03333,514,786.52,283.97,0,0,72,0,0,113,108,0,0,0.4,0,0,0.607527,0.6,0,0,0,0,0,0,-nan,0,1,0.360721,0.00537634,-0.516198,2,0.780911,2,-0.360395,0,0,3,0,0,0,0,0,0,0,0,2.77222,2.56111,1.13796,1.23844,0.607913,0.534517,164,1.04445,1.0891,0.81706,144,210.034,220.731,21,16,6,0,2,0.190476,10,26,180,0.2,0.967742,499,461,"204.833
",6,2,3,0.03,1
2.58602,4.13162,1.55769,0,0,0,0.445727,0.570439,0.368024,0,1.36199,3.59476,1.33813,237.514,338.767,7,10.1699,2.67412,2,2,1,186,0,1.03333,514,768.481,289.73,0,0,72,0,0,113,108,0,0,0.4,0,0,0.607527,0.6,0,0,0,0,0,0,-nan,0,1,0.37422,0.00537634,-0.530922,5,1.94805,5,1.61191,0,0,3,0,0,0,0,0,0,0,0,2.67222,2.56667,1.1414,1.17867,0.588155,0.519815,164,0.992992,1.11013,0.793049,144,207.641,221.075,21,13,5,0,2,0.190476,9,36,180,0.25,0.967742,481,462,"205.452
",6,2,3,0.03,3
2.58947,4.18693,1.57519,0,0,0,0.456915,0.584674,0.36679,0,1.3392,3.58821,1.35999,242.321,348.742,7,13.3399,2.67412,2,2,1,190,0,1.03825,526,795.517,299.285,0,0,72,0,0,117,111,0,0,0.393443,0,0,0.615789,0.606557,0,0,0,0,0,0,-nan,0,1,0.371951,0.00526316,-0.540913,3,1.139,3,0.232838,0,0,3,0,0,0,0,0,0,0,0,2.68852,2.63388,1.15275,1.16109,0.596999,0.523594,165,1.04076,1.14879,0.826896,144,213.981,229.508,21,13,5,0,2,0.190476,11,34,183,0.245902,0.963158,492,482,"210.952
",6,2,3,0.03,2
2.68085,4.28422,1.54626,0,0,0,0.427431,0.559914,0.355839,0,1.46465,3.3243,1.29517,250.365,351.836,7,12.0768,2.67412,2,2,1,188,0,1.03867,520,805.434,290.698,0,0,72,0,0,115,109,0,0,0.39779,0,0,0.611702,0.60221,0,0,0,0,0,0,-nan,0,1,0.359127,0.00531915,-0.521602,4,1.53715,4,0.918308,0,0,3,0,0,0,0,0,0,0,0,2.78453,2.60221,1.14365,1.22866,0.58494,0.521572,164,1.06001,1.16014,0.85852,144,213.204,225.268,21,13,5,0,2,0.190476,11,34,181,0.248619,0.962766,504,471,"207
",6,2,3,0.03,3
2.67368,4.34221,1.56954,0,0,0,0.416635,0.549785,0.356686,0,1.41962,3.11357,1.16397,253.231,359.274,7,12.0768,2.58496,2,2,1,190,0,1.03825,526,825.021,298.213,0,0,72,0,0,117,111,0,0,0.393443,0,0,0.615789,0.606557,0,0,0,0,0,0,-nan,0,1,0.360236,0.00526316,-0.521806,3,1.15579,3,0.288276,0,0,3,0,0,0,0,0,0,0,0,2.77596,2.59563,1.14208,1.22606,0.540417,0.494293,166,1.05169,1.16309,0.857388,144,215.204,228.422,21,10,4,0,2,0.190476,11,29,183,0.218579,0.963158,508,475,"209
",6,2,3,0.03,2
2.67725,4.278,1.54433,0,0,0,0.423801,0.553503,0.350459,0,1.401,3.16262,1.33962,251.705,353.699,7,10.3399,2.58496,2,2,1,189,0,1.03846,523,808.541,291.878,0,0,72,0,0,116,110,0,0,0.395604,0,0,0.613757,0.604396,0,0,0,0,0,0,-nan,0,1,0.359684,0.00529101,-0.521702,3,1.16418,3,0.288123,0,0,3,0,0,0,0,0,0,0,0,2.78022,2.57692,1.13553,1.22736,0.569823,0.515269,165,1.05583,1.1059,0.812115,144,214.204,224.993,21,13,5,0,2,0.190476,11,30,182,0.225275,0.962963,506,469,"206.667
",6,2,3,0.03,2
2.67553,4.31745,1.56068,0,0,0,0.414488,0.543783,0.358487,0,1.41119,3.10277,1.18286,250.909,354.259,7,10.1699,2.58496,2,2,1,188,0,1.03297,520,811.681,293.408,0,0,72,0,0,115,110,0,0,0.395604,0,0,0.611702,0.604396,0,0,0,0,0,0,-nan,0,1,0.361829,0.00531915,-0.516429,3,1.17167,3,0.323106,0,0,3,0,0,0,0,0,0,0,0,2.76374,2.56044,1.14103,1.23574,0.531323,0.495949,166,1.03616,1.14664,0.86083,144,212.034,224.837,21,10,4,0,2,0.190476,10,30,182,0.21978,0.968085,503,466,"207.667
",6,2,3,0.03,2
2.58289,4.18129,1.57846,0,0,0,0.438122,0.56381,0.370082,0,1.34756,3.19994,1.24906,239.04,343.822,7,10.1699,2.58496,2,2,1,187,0,1.02747,517,781.902,295.172,0,0,72,0,0,114,110,0,0,0.395604,0,0,0.609626,0.604396,0,0,0,0,0,0,-nan,0,0,0,0,-0.84547,1,0.389722,inf,-1.09135,0,0,3,0,0,0,0,0,0,0,0,2.65385,2.56593,1.14076,1.18277,0.559198,0.513577,165,1.03273,1.18363,0.874877,144,208.641,223.767,21,10,4,0,1,0.333333,9,31,182,0.21978,0.973262,483,467,"207.619
",6,2,3,0.03,0
2.58511,4.14524,1.56256,0,0,0,0.454597,0.583567,0.368076,0,1.26849,3.32998,1.37681,239.532,342.755,7,12.0768,2.60245,2,2,1,188,0,1.03867,520,779.306,293.761,0,0,72,0,0,115,109,0,0,0.39779,0,0,0.611702,0.60221,0,0,0,0,0,0,-nan,0,1,0.372428,0.00531915,-0.536882,3,1.14799,3,0.238751,0,0,3,0,0,0,0,0,0,0,0,2.68508,2.61326,1.14891,1.16892,0.619858,0.538715,164,1.0075,1.11073,0.787116,144,210.811,225.293,21,16,6,0,2,0.190476,10,26,181,0.198895,0.962766,486,473,"207.952
",6,2,3,0.03,2
2.67619,4.58852,1.64748,0,0,0,0.439095,0.606271,0.405753,0,1.47904,3.2909,1.45768,278.138,405.054,7,15.5098,2.80029,2,2,1,210,0,1.03448,580,963.589,345.971,0,0,78,0,0,131,125,0,0,0.384236,0,0,0.62381,0.615764,0,0,0,0,0,0,-nan,0,1,0.36121,0.0047619,-0.545172,3,1.09532,3,0.14232,0,0,3,0,0,0,0,0,0,0,0,2.76847,2.73892,1.16925,1.17172,0.669785,0.585438,179,1.11669,1.24267,0.81742,156,242.373,260.84,21,13,5,0,2,0.190476,12,33,203,0.221675,0.966667,562,556,"237.357
",6,3,1,0.03,2
2.66986,4.59018,1.65006,0,0,0,0.424311,0.594966,0.407695,0,1.5007,3.24392,1.44679,277.179,403.561,7,12.9248,2.80029,2,2,1,209,0,1.03465,577,959.348,344.863,0,0,78,0,0,130,124,0,0,0.386139,0,0,0.62201,0.613861,0,0,0,0,0,0,-nan,0,1,0.362007,0.00478469,-0.541893,3,1.10989,3,0.169246,0,0,3,0,0,0,0,0,0,0,0,2.76238,2.70297,1.16018,1.17734,0.649293,0.574276,179,1.08221,1.23761,0.816235,156,240.204,257.362,21,13,5,0,2,0.333333,11,34,202,0.222772,0.966507,558,546,"234.357
",6,3,1,0.03,2
2.67943,4.53474,1.62808,0,0,0,0.454183,0.616112,0.403104,0,1.46781,3.32739,1.44139,276.295,399.778,7,15.5098,2.98279,2,2,1,209,0,1.03465,577,947.761,340.268,0,0,78,0,0,130,124,0,0,0.386139,0,0,0.62201,0.613861,0,0,0,0,0,0,-nan,0,1,0.360714,0.00478469,-0.545073,2,0.729242,2,-0.377261,0,0,3,0,0,0,0,0,0,0,0,2.77228,2.74257,1.17008,1.17284,0.717695,0.617036,178,1.12056,1.2392,0.856801,156,241.373,258.78,21,19,7,0,2,0.190476,12,37,202,0.242574,0.966507,560,554,"236.357
",6,3,1,0.03,1
2.67308,4.54982,1.63491,0,0,0,0.433867,0.601048,0.405846,0,1.48517,3.5094,1.44836,275.535,399.144,7,12.9248,2.90015,2,2,1,208,0,1.03483,574,946.362,340.062,0,0,78,0,0,129,123,0,0,0.38806,0,0,0.620192,0.61194,0,0,0,0,0,0,-nan,0,1,0.361511,0.00480769,-0.541787,2,0.738971,2,-0.383618,0,0,3,0,0,0,0,0,0,0,0,2.76617,2.70647,1.16098,1.17849,0.68044,0.594544,178,1.086,1.21585,0.826837,156,239.204,255.532,21,16,6,0,2,0.190476,11,34,201,0.223881,0.966346,556,544,"233.357
",6,3,1,0.03,1
2.66986,4.59018,1.65006,0,0,0,0.424311,0.594966,0.407695,0,1.5007,3.24392,1.44679,277.179,403.561,7,12.9248,2.80029,2,2,1,209,0,1.03465,577,959.348,344.863,0,0,78,0,0,130,124,0,0,0.386139,0,0,0.62201,0.613861,0,0,0,0,0,0,-nan,0,1,0.362007,0.00478469,-0.541893,4,1.47985,4,0.73904,0,0,3,0,0,0,0,0,0,0,0,2.76238,2.70297,1.16018,1.17734,0.649293,0.574276,179,1.08221,1.23761,0.816235,156,240.204,257.362,21,13,5,0,2,0.333333,11,34,202,0.222772,0.966507,558,546,"234.357
",6,3,1,0.03,3
2.67633,4.50907,1.61962,0,0,0,0.443258,0.607567,0.404166,0,1.45574,3.13674,1.43087,273.891,394.662,7,12.9248,3,2,2,1,207,0,1.035,571,933.377,335.261,0,0,78,0,0,128,122,0,0,0.39,0,0,0.618357,0.61,0,0,0,0,0,0,-nan,0,1,0.361011,0.00483092,-0.541685,2,0.738007,2,-0.368817,0,0,3,0,0,0,0,0,0,0,0,2.77,2.71,1.16179,1.17963,0.710358,0.614281,177,1.08983,1.15066,0.815849,156,238.204,253.703,21,16,6,0,2,0.190476,11,26,200,0.185,0.966184,554,542,"232.357
",6,3,1,0.03,1
2.67619,4.59439,1.64955,0,0,0,0.439095,0.605794,0.40574,0,1.47608,3.04473,1.45484,278.207,405.449,7,15.5098,2.77398,2,2,1,210,0,1.03448,580,964.822,346.406,0,0,78,0,0,131,125,0,0,0.384236,0,0,0.62381,0.615764,0,0,0,0,0,0,-nan,0,1,0.36121,0.0047619,-0.545172,4,1.46043,4,0.687432,0,0,3,0,0,0,0,0,0,0,0,2.76847,2.73892,1.16925,1.17172,0.669785,0.585438,179,1.11669,1.20277,0.875694,156,242.373,260.931,21,16,6,0,2,0.190476,12,25,203,0.182266,0.966667,562,556,"237.357
",6,3,1,0.03,3
2.67299,4.61204,1.65721,0,0,0,0.435889,0.603439,0.406175,0,1.45244,3.17064,1.4533,279.546,408.511,7,15.5098,2.77398,2,2,1,211,0,1.03431,583,973.141,349.671,0,0,78,0,0,132,126,0,0,0.382353,0,0,0.625592,0.617647,0,0,0,0,0,0,-nan,0,1,0.361702,0.00473934,-0.545274,4,1.46237,4,0.701159,0,0,3,0,0,0,0,0,0,0,0,2.76471,2.73529,1.16842,1.1706,0.65943,0.578201,180,1.11285,1.22546,0.87171,156,243.373,262.394,21,16,6,0,2,0.333333,12,28,204,0.196078,0.966825,564,558,"238.357
",6,3,1,0.03,3
2.66986,4.6043,1.65478,0,0,0,0.421136,0.592921,0.408389,0,1.52795,3.08105,1.44037,277.365,404.423,7,12.9248,2.67412,2,2,1,209,0,1.03465,577,962.298,345.849,0,0,78,0,0,130,124,0,0,0.386139,0,0,0.62201,0.613861,0,0,0,0,0,0,-nan,0,1,0.362007,0.00478469,-0.541893,4,1.47985,4,0.751213,0,0,3,0,0,0,0,0,0,0,0,2.76238,2.70297,1.16018,1.17734,0.638772,0.567703,179,1.08221,1.23626,0.84414,156,240.204,257.591,21,13,5,0,2,0.333333,11,34,202,0.222772,0.966507,558,546,"234.357
",6,3,1,0.03,3
2.67619,4.55812,1.63755,0,0,0,0.448088,0.611871,0.40391,0,1.3946,3.35395,1.44971,277.716,403.203,7,15.5098,3,2,2,1,210,0,1.03448,580,957.205,343.885,0,0,78,0,0,131,125,0,0,0.384236,0,0,0.62381,0.615764,0,0,0,0,0,0,-nan,0,1,0.36121,0.0047619,-0.545172,2,0.730216,2,-0.38619,0,0,3,0,0,0,0,0,0,0,0,2.76847,2.73892,1.16925,1.17172,0.698578,0.603985,179,1.11669,1.18553,0.837416,156,242.373,260.335,21,16,6,0,2,0.190476,12,28,203,0.197044,0.966667,562,556,"237.357
",6,3,1,0.03,1
2.67308,4.52696,1.62577,0,0,0,0.433867,0.59959,0.403028,0,1.48517,3.52487,1.44307,275.535,397.899,7,11.9248,2.90015,2,2,1,208,0,1.03483,574,941.607,338.16,0,0,78,0,0,129,123,0,0,0.38806,0,0,0.620192,0.61194,0,0,0,0,0,0,-nan,0,1,0.361511,0.00480769,-0.541787,4,1.48889,4,0.718725,0,0,3,0,0,0,0,0,0,0,0,2.76617,2.68657,1.15435,1.17849,0.680217,0.596496,178,1.086,1.1997,0.80662,156,239.204,253.947,21,16,6,0,2,0.190476,11,34,201,0.223881,0.966346,556,540,"232.024
",6,3,2,0.03,3
